crime_code,crime_type,occurred_at,latitude,longitude,address,description,police_station,is_accident,is_women_related,severity
ARMS-25,ArmsAct-IllegalWeapon,2025-07-11T17:57:00,17.380537,78.530732,"Sector 99, Zone 19",FIR narrative sample #461 for ArmsAct-IllegalWeapon.,Adyar PS,False,False,4
376,IPC-SexualOffence,2025-11-17T14:32:00,17.319489,78.464918,"Sector 79, Zone 6",FIR narrative sample #462 for IPC-SexualOffence.,Adyar PS,False,True,5
ARMS-25,ArmsAct-IllegalWeapon,2025-11-11T14:10:00,13.093317,80.28123,"Sector 95, Zone 16",FIR narrative sample #463 for ArmsAct-IllegalWeapon.,Adyar PS,False,False,4
323,IPC-Assault,2026-02-21T07:48:00,12.92868,77.556897,"Sector 27, Zone 17",FIR narrative sample #464 for IPC-Assault.,Tambaram PS,False,False,2
323,IPC-Assault,2025-03-02T15:58:00,13.032648,77.520985,"Sector 91, Zone 17",FIR narrative sample #465 for IPC-Assault.,T. Nagar PS,False,False,2
376,IPC-SexualOffence,2025-07-08T18:34:00,17.332816,78.511288,"Sector 10, Zone 17",FIR narrative sample #466 for IPC-SexualOffence.,Tambaram PS,False,False,5
376,IPC-SexualOffence,2025-03-14T07:33:00,12.948064,77.653435,"Sector 78, Zone 1",FIR narrative sample #467 for IPC-SexualOffence.,Anna Nagar PS,False,False,5
ARMS-25,ArmsAct-IllegalWeapon,2025-11-12T14:10:00,13.015034,80.293656,"Sector 21, Zone 12",FIR narrative sample #468 for ArmsAct-IllegalWeapon.,Adyar PS,False,False,4
MV-184,Accident-RashDriving,2025-12-03T21:14:00,13.021388,77.629841,"Sector 62, Zone 7",FIR narrative sample #469 for Accident-RashDriving.,Anna Nagar PS,True,False,3
MV-184,Accident-RashDriving,2025-10-20T20:53:00,12.895191,77.521503,"Sector 18, Zone 17",FIR narrative sample #470 for Accident-RashDriving.,Adyar PS,True,False,3
302,IPC-Murder,2024-08-25T04:03:00,13.044022,80.219506,"Sector 73, Zone 1",FIR narrative sample #471 for IPC-Murder.,Mylapore PS,False,False,5
376,IPC-SexualOffence,2026-01-06T06:28:00,17.463844,78.545468,"Sector 77, Zone 5",FIR narrative sample #472 for IPC-SexualOffence.,Anna Nagar PS,False,True,5
MV-184,Accident-RashDriving,2025-09-29T19:42:00,17.347323,78.52257,"Sector 77, Zone 19",FIR narrative sample #473 for Accident-RashDriving.,Anna Nagar PS,True,False,3
307,IPC-AttemptToMurder,2025-08-11T12:24:00,13.020071,80.223076,"Sector 88, Zone 14",FIR narrative sample #474 for IPC-AttemptToMurder.,Mylapore PS,False,False,4
379,IPC-Theft,2024-07-22T03:11:00,13.035857,77.61057,"Sector 65, Zone 4",FIR narrative sample #475 for IPC-Theft.,Mylapore PS,False,False,2
307,IPC-AttemptToMurder,2024-11-26T21:08:00,17.391286,78.406892,"Sector 84, Zone 14",FIR narrative sample #476 for IPC-AttemptToMurder.,Tambaram PS,False,False,4
ARMS-25,ArmsAct-IllegalWeapon,2025-01-28T11:55:00,13.114323,80.259333,"Sector 99, Zone 13",FIR narrative sample #477 for ArmsAct-IllegalWeapon.,Anna Nagar PS,False,False,4
323,IPC-Assault,2024-08-08T23:58:00,17.397179,78.474778,"Sector 11, Zone 10",FIR narrative sample #478 for IPC-Assault.,Adyar PS,False,False,2
MV-184,Accident-RashDriving,2024-09-24T13:16:00,13.003575,80.309683,"Sector 16, Zone 17",FIR narrative sample #479 for Accident-RashDriving.,Mylapore PS,True,True,3
302,IPC-Murder,2025-03-15T20:13:00,17.433686,78.472115,"Sector 84, Zone 19",FIR narrative sample #480 for IPC-Murder.,Anna Nagar PS,False,False,5
376,IPC-SexualOffence,2025-07-10T17:27:00,17.363503,78.45079,"Sector 53, Zone 18",FIR narrative sample #481 for IPC-SexualOffence.,Adyar PS,False,False,5
ARMS-25,ArmsAct-IllegalWeapon,2024-11-25T05:23:00,17.393786,78.447304,"Sector 91, Zone 13",FIR narrative sample #482 for ArmsAct-IllegalWeapon.,Velachery PS,False,False,4
379,IPC-Theft,2024-05-28T03:47:00,13.074155,80.30259,"Sector 66, Zone 13",FIR narrative sample #483 for IPC-Theft.,Adyar PS,False,False,2
323,IPC-Assault,2024-09-17T19:44:00,17.418086,78.432418,"Sector 12, Zone 5",FIR narrative sample #484 for IPC-Assault.,T. Nagar PS,False,False,2
NDPS-27,NDPS-DrugConsumption,2024-07-28T13:05:00,13.044795,80.250034,"Sector 50, Zone 13",FIR narrative sample #485 for NDPS-DrugConsumption.,Tambaram PS,False,False,3
MV-184,Accident-RashDriving,2024-06-01T16:18:00,17.459165,78.415894,"Sector 82, Zone 16",FIR narrative sample #486 for Accident-RashDriving.,Adyar PS,True,False,3
NDPS-27,NDPS-DrugConsumption,2026-03-24T06:54:00,17.453921,78.489605,"Sector 66, Zone 17",FIR narrative sample #487 for NDPS-DrugConsumption.,Mylapore PS,False,False,3
420,IPC-Fraud,2024-07-13T05:43:00,13.060258,80.295503,"Sector 36, Zone 13",FIR narrative sample #488 for IPC-Fraud.,T. Nagar PS,False,False,3
323,IPC-Assault,2024-05-18T12:25:00,17.33705,78.409159,"Sector 71, Zone 10",FIR narrative sample #489 for IPC-Assault.,T. Nagar PS,False,False,2
ARMS-25,ArmsAct-IllegalWeapon,2024-08-15T11:22:00,12.927807,77.668689,"Sector 74, Zone 1",FIR narrative sample #490 for ArmsAct-IllegalWeapon.,Anna Nagar PS,False,False,4
376,IPC-SexualOffence,2025-10-06T13:32:00,13.092081,80.271207,"Sector 66, Zone 9",FIR narrative sample #491 for IPC-SexualOffence.,T. Nagar PS,False,False,5
ARMS-25,ArmsAct-IllegalWeapon,2024-08-23T08:44:00,13.046169,77.604707,"Sector 59, Zone 15",FIR narrative sample #492 for ArmsAct-IllegalWeapon.,Velachery PS,False,False,4
MV-184,Accident-RashDriving,2026-03-06T15:07:00,12.902409,77.615986,"Sector 90, Zone 8",FIR narrative sample #493 for Accident-RashDriving.,Tambaram PS,True,False,3
323,IPC-Assault,2025-02-05T11:33:00,17.306556,78.539848,"Sector 52, Zone 11",FIR narrative sample #494 for IPC-Assault.,T. Nagar PS,False,False,2
307,IPC-AttemptToMurder,2024-09-13T05:30:00,12.948166,77.657691,"Sector 88, Zone 7",FIR narrative sample #495 for IPC-AttemptToMurder.,Tambaram PS,False,False,4
NDPS-27,NDPS-DrugConsumption,2025-09-11T07:47:00,13.142339,80.223785,"Sector 80, Zone 12",FIR narrative sample #496 for NDPS-DrugConsumption.,Adyar PS,False,False,3
379,IPC-Theft,2025-12-15T03:58:00,13.11083,80.296848,"Sector 6, Zone 16",FIR narrative sample #497 for IPC-Theft.,Mylapore PS,False,False,2
323,IPC-Assault,2024-07-07T10:31:00,17.444003,78.485229,"Sector 36, Zone 13",FIR narrative sample #498 for IPC-Assault.,Mylapore PS,False,False,2
420,IPC-Fraud,2024-08-21T04:03:00,17.432883,78.483231,"Sector 45, Zone 13",FIR narrative sample #499 for IPC-Fraud.,Mylapore PS,False,False,3
379,IPC-Theft,2024-12-21T03:44:00,17.378611,78.516974,"Sector 49, Zone 19",FIR narrative sample #500 for IPC-Theft.,Adyar PS,False,True,2
307,IPC-AttemptToMurder,2025-05-05T11:39:00,12.921544,77.556656,"Sector 44, Zone 12",FIR narrative sample #501 for IPC-AttemptToMurder.,Mylapore PS,False,False,4
379,IPC-Theft,2024-11-09T13:13:00,13.003714,77.57417,"Sector 58, Zone 6",FIR narrative sample #502 for IPC-Theft.,Velachery PS,False,False,2
MV-184,Accident-RashDriving,2025-11-20T18:43:00,13.132971,80.30603,"Sector 56, Zone 13",FIR narrative sample #503 for Accident-RashDriving.,Mylapore PS,True,False,3
420,IPC-Fraud,2025-11-05T23:09:00,13.020507,77.542857,"Sector 67, Zone 18",FIR narrative sample #504 for IPC-Fraud.,Tambaram PS,False,False,3
323,IPC-Assault,2024-11-21T09:16:00,17.44236,78.414333,"Sector 8, Zone 7",FIR narrative sample #505 for IPC-Assault.,Adyar PS,False,False,2
376,IPC-SexualOffence,2024-12-02T20:06:00,13.010735,77.556163,"Sector 33, Zone 12",FIR narrative sample #506 for IPC-SexualOffence.,Mylapore PS,False,False,5
302,IPC-Murder,2025-02-06T03:22:00,17.459099,78.438533,"Sector 69, Zone 6",FIR narrative sample #507 for IPC-Murder.,Tambaram PS,False,False,5
376,IPC-SexualOffence,2025-04-05T10:43:00,17.382999,78.524544,"Sector 79, Zone 10",FIR narrative sample #508 for IPC-SexualOffence.,Anna Nagar PS,False,False,5
NDPS-27,NDPS-DrugConsumption,2024-06-26T04:55:00,13.105193,80.339271,"Sector 74, Zone 13",FIR narrative sample #509 for NDPS-DrugConsumption.,Mylapore PS,False,False,3
307,IPC-AttemptToMurder,2026-01-12T05:21:00,13.052857,80.295182,"Sector 83, Zone 13",FIR narrative sample #510 for IPC-AttemptToMurder.,Mylapore PS,False,False,4
376,IPC-SexualOffence,2025-01-03T11:47:00,17.38835,78.478746,"Sector 17, Zone 8",FIR narrative sample #511 for IPC-SexualOffence.,T. Nagar PS,False,True,5
376,IPC-SexualOffence,2024-04-16T23:05:00,13.029406,80.207181,"Sector 71, Zone 2",FIR narrative sample #512 for IPC-SexualOffence.,Anna Nagar PS,False,True,5
302,IPC-Murder,2025-02-21T16:48:00,13.019329,80.289596,"Sector 40, Zone 8",FIR narrative sample #513 for IPC-Murder.,Anna Nagar PS,False,False,5
420,IPC-Fraud,2025-06-17T14:40:00,13.023704,80.324863,"Sector 46, Zone 11",FIR narrative sample #514 for IPC-Fraud.,Tambaram PS,False,True,3
NDPS-27,NDPS-DrugConsumption,2024-12-11T17:59:00,12.979367,77.536218,"Sector 23, Zone 19",FIR narrative sample #515 for NDPS-DrugConsumption.,Mylapore PS,False,False,3
MV-184,Accident-RashDriving,2024-12-22T20:47:00,17.445367,78.476296,"Sector 40, Zone 12",FIR narrative sample #516 for Accident-RashDriving.,Mylapore PS,True,False,3
NDPS-27,NDPS-DrugConsumption,2024-09-28T07:51:00,13.073398,80.249225,"Sector 2, Zone 1",FIR narrative sample #517 for NDPS-DrugConsumption.,Velachery PS,False,False,3
ARMS-25,ArmsAct-IllegalWeapon,2025-11-15T11:18:00,12.977216,77.624643,"Sector 39, Zone 1",FIR narrative sample #518 for ArmsAct-IllegalWeapon.,Anna Nagar PS,False,False,4
NDPS-21,NDPS-DrugPossession,2025-06-08T19:14:00,13.090414,80.220871,"Sector 51, Zone 8",FIR narrative sample #519 for NDPS-DrugPossession.,Anna Nagar PS,False,False,4
379,IPC-Theft,2024-06-11T12:53:00,12.926895,77.527274,"Sector 98, Zone 20",FIR narrative sample #520 for IPC-Theft.,Mylapore PS,False,False,2
376,IPC-SexualOffence,2025-06-16T20:47:00,17.434409,78.472765,"Sector 18, Zone 10",FIR narrative sample #521 for IPC-SexualOffence.,Adyar PS,False,False,5
307,IPC-AttemptToMurder,2024-06-20T14:39:00,12.935141,77.614241,"Sector 20, Zone 2",FIR narrative sample #522 for IPC-AttemptToMurder.,T. Nagar PS,False,False,4
ARMS-25,ArmsAct-IllegalWeapon,2026-03-12T05:06:00,12.934671,77.629031,"Sector 12, Zone 5",FIR narrative sample #523 for ArmsAct-IllegalWeapon.,Adyar PS,False,False,4
302,IPC-Murder,2024-11-14T06:21:00,12.941452,77.642514,"Sector 90, Zone 2",FIR narrative sample #524 for IPC-Murder.,Anna Nagar PS,False,False,5
323,IPC-Assault,2026-01-11T04:03:00,13.015704,77.526022,"Sector 33, Zone 13",FIR narrative sample #525 for IPC-Assault.,Adyar PS,False,False,2
302,IPC-Murder,2025-11-30T22:15:00,13.014996,77.585474,"Sector 26, Zone 15",FIR narrative sample #526 for IPC-Murder.,T. Nagar PS,False,False,5
307,IPC-AttemptToMurder,2024-10-17T21:13:00,12.95386,77.668394,"Sector 81, Zone 2",FIR narrative sample #527 for IPC-AttemptToMurder.,Adyar PS,False,False,4
ARMS-25,ArmsAct-IllegalWeapon,2024-10-17T03:16:00,12.993763,77.546396,"Sector 28, Zone 4",FIR narrative sample #528 for ArmsAct-IllegalWeapon.,Tambaram PS,False,False,4
420,IPC-Fraud,2024-06-24T13:20:00,13.029478,80.234876,"Sector 2, Zone 2",FIR narrative sample #529 for IPC-Fraud.,Adyar PS,False,False,3
MV-184,Accident-RashDriving,2024-04-26T15:44:00,17.329799,78.530028,"Sector 12, Zone 20",FIR narrative sample #530 for Accident-RashDriving.,Anna Nagar PS,True,False,3
323,IPC-Assault,2024-07-02T01:03:00,12.994732,77.626813,"Sector 63, Zone 8",FIR narrative sample #531 for IPC-Assault.,Adyar PS,False,False,2
323,IPC-Assault,2024-09-09T20:48:00,13.020484,77.584795,"Sector 49, Zone 12",FIR narrative sample #532 for IPC-Assault.,Tambaram PS,False,False,2
379,IPC-Theft,2025-07-21T01:31:00,17.375,78.453854,"Sector 73, Zone 6",FIR narrative sample #533 for IPC-Theft.,Adyar PS,False,False,2
ARMS-25,ArmsAct-IllegalWeapon,2025-04-12T10:46:00,12.935652,77.647616,"Sector 21, Zone 3",FIR narrative sample #534 for ArmsAct-IllegalWeapon.,Mylapore PS,False,False,4
ARMS-25,ArmsAct-IllegalWeapon,2025-10-27T14:18:00,12.978257,77.587253,"Sector 49, Zone 6",FIR narrative sample #535 for ArmsAct-IllegalWeapon.,Mylapore PS,False,False,4
302,IPC-Murder,2024-07-08T11:49:00,17.343206,78.522061,"Sector 50, Zone 7",FIR narrative sample #536 for IPC-Murder.,Mylapore PS,False,False,5
ARMS-25,ArmsAct-IllegalWeapon,2024-05-04T15:49:00,17.329661,78.452001,"Sector 15, Zone 4",FIR narrative sample #537 for ArmsAct-IllegalWeapon.,Velachery PS,False,False,4
ARMS-25,ArmsAct-IllegalWeapon,2024-05-29T02:02:00,13.031282,80.195704,"Sector 13, Zone 2",FIR narrative sample #538 for ArmsAct-IllegalWeapon.,Adyar PS,False,False,4
MV-184,Accident-RashDriving,2024-06-15T12:42:00,12.975731,77.62681,"Sector 29, Zone 20",FIR narrative sample #539 for Accident-RashDriving.,Velachery PS,True,False,3
307,IPC-AttemptToMurder,2026-03-21T06:41:00,13.040145,77.647732,"Sector 8, Zone 12",FIR narrative sample #540 for IPC-AttemptToMurder.,Tambaram PS,False,False,4
ARMS-25,ArmsAct-IllegalWeapon,2025-02-02T11:50:00,17.314328,78.505409,"Sector 10, Zone 10",FIR narrative sample #541 for ArmsAct-IllegalWeapon.,Tambaram PS,False,False,4
307,IPC-AttemptToMurder,2025-08-25T16:06:00,13.118728,80.275766,"Sector 85, Zone 8",FIR narrative sample #542 for IPC-AttemptToMurder.,Mylapore PS,False,False,4
MV-184,Accident-RashDriving,2024-07-02T05:35:00,17.394303,78.526077,"Sector 46, Zone 15",FIR narrative sample #543 for Accident-RashDriving.,Mylapore PS,True,False,3
NDPS-21,NDPS-DrugPossession,2025-12-18T05:50:00,13.090694,80.271451,"Sector 77, Zone 15",FIR narrative sample #544 for NDPS-DrugPossession.,Mylapore PS,False,False,4
323,IPC-Assault,2025-05-16T17:20:00,12.957575,77.615919,"Sector 78, Zone 8",FIR narrative sample #545 for IPC-Assault.,Velachery PS,False,False,2
MV-184,Accident-RashDriving,2024-09-22T06:24:00,17.453184,78.447354,"Sector 51, Zone 1",FIR narrative sample #546 for Accident-RashDriving.,Anna Nagar PS,True,False,3
302,IPC-Murder,2025-06-16T19:01:00,17.326614,78.549152,"Sector 28, Zone 11",FIR narrative sample #547 for IPC-Murder.,Adyar PS,False,True,5
302,IPC-Murder,2024-04-27T08:58:00,17.386803,78.498007,"Sector 5, Zone 15",FIR narrative sample #548 for IPC-Murder.,T. Nagar PS,False,False,5
323,IPC-Assault,2025-10-26T04:16:00,13.03394,77.554577,"Sector 12, Zone 19",FIR narrative sample #549 for IPC-Assault.,Velachery PS,False,False,2
NDPS-21,NDPS-DrugPossession,2024-08-29T06:46:00,13.118473,80.317565,"Sector 90, Zone 19",FIR narrative sample #550 for NDPS-DrugPossession.,Tambaram PS,False,False,4
307,IPC-AttemptToMurder,2024-08-02T20:19:00,13.119626,80.282905,"Sector 99, Zone 11",FIR narrative sample #551 for IPC-AttemptToMurder.,T. Nagar PS,False,False,4
323,IPC-Assault,2025-01-14T13:59:00,13.141866,80.226975,"Sector 2, Zone 13",FIR narrative sample #552 for IPC-Assault.,Mylapore PS,False,False,2
302,IPC-Murder,2025-05-26T16:02:00,12.977989,77.538533,"Sector 20, Zone 2",FIR narrative sample #553 for IPC-Murder.,Adyar PS,False,False,5
NDPS-21,NDPS-DrugPossession,2025-01-02T19:36:00,17.319413,78.47581,"Sector 17, Zone 11",FIR narrative sample #554 for NDPS-DrugPossession.,Adyar PS,False,False,4
307,IPC-AttemptToMurder,2024-12-02T18:47:00,13.090404,80.232709,"Sector 90, Zone 5",FIR narrative sample #555 for IPC-AttemptToMurder.,Anna Nagar PS,False,False,4
379,IPC-Theft,2024-11-27T17:12:00,12.954851,77.606013,"Sector 68, Zone 8",FIR narrative sample #556 for IPC-Theft.,Tambaram PS,False,False,2
420,IPC-Fraud,2026-01-20T08:49:00,12.943346,77.662462,"Sector 53, Zone 14",FIR narrative sample #557 for IPC-Fraud.,Tambaram PS,False,False,3
323,IPC-Assault,2025-04-12T06:20:00,12.98662,77.518473,"Sector 79, Zone 15",FIR narrative sample #558 for IPC-Assault.,Velachery PS,False,False,2
MV-184,Accident-RashDriving,2025-11-05T14:02:00,13.03465,80.250511,"Sector 15, Zone 2",FIR narrative sample #559 for Accident-RashDriving.,T. Nagar PS,True,False,3
420,IPC-Fraud,2024-07-07T04:55:00,12.893797,77.625607,"Sector 61, Zone 1",FIR narrative sample #560 for IPC-Fraud.,Anna Nagar PS,False,False,3
323,IPC-Assault,2025-09-01T23:34:00,13.035308,80.274423,"Sector 80, Zone 5",FIR narrative sample #561 for IPC-Assault.,Anna Nagar PS,False,False,2
302,IPC-Murder,2025-03-14T18:57:00,17.389288,78.447573,"Sector 90, Zone 20",FIR narrative sample #562 for IPC-Murder.,Adyar PS,False,False,5
376,IPC-SexualOffence,2026-02-08T14:41:00,13.013356,80.29636,"Sector 47, Zone 4",FIR narrative sample #563 for IPC-SexualOffence.,Tambaram PS,False,False,5
302,IPC-Murder,2025-06-08T20:24:00,13.159467,80.272066,"Sector 63, Zone 20",FIR narrative sample #564 for IPC-Murder.,Velachery PS,False,False,5
ARMS-25,ArmsAct-IllegalWeapon,2026-01-03T05:12:00,17.459687,78.49641,"Sector 32, Zone 17",FIR narrative sample #565 for ArmsAct-IllegalWeapon.,T. Nagar PS,False,False,4
376,IPC-SexualOffence,2025-04-27T15:25:00,17.330121,78.462185,"Sector 39, Zone 8",FIR narrative sample #566 for IPC-SexualOffence.,Tambaram PS,False,False,5
ARMS-25,ArmsAct-IllegalWeapon,2025-06-25T01:40:00,13.032188,77.657064,"Sector 72, Zone 9",FIR narrative sample #567 for ArmsAct-IllegalWeapon.,T. Nagar PS,False,False,4
420,IPC-Fraud,2025-10-30T10:57:00,12.996709,77.528647,"Sector 79, Zone 8",FIR narrative sample #568 for IPC-Fraud.,Tambaram PS,False,False,3
NDPS-21,NDPS-DrugPossession,2025-07-31T18:09:00,13.046886,77.660158,"Sector 17, Zone 7",FIR narrative sample #569 for NDPS-DrugPossession.,Mylapore PS,False,False,4
379,IPC-Theft,2024-08-17T17:43:00,13.140714,80.24014,"Sector 18, Zone 14",FIR narrative sample #570 for IPC-Theft.,Mylapore PS,False,False,2
379,IPC-Theft,2024-06-01T18:58:00,13.053499,80.279874,"Sector 24, Zone 11",FIR narrative sample #571 for IPC-Theft.,T. Nagar PS,False,False,2
379,IPC-Theft,2026-03-04T10:56:00,13.045391,77.563136,"Sector 95, Zone 9",FIR narrative sample #572 for IPC-Theft.,Tambaram PS,False,False,2
379,IPC-Theft,2025-09-23T03:08:00,13.006892,80.348453,"Sector 73, Zone 20",FIR narrative sample #573 for IPC-Theft.,Mylapore PS,False,False,2
420,IPC-Fraud,2024-08-01T07:14:00,17.309174,78.419416,"Sector 65, Zone 20",FIR narrative sample #574 for IPC-Fraud.,Adyar PS,False,False,3
NDPS-27,NDPS-DrugConsumption,2024-04-04T20:23:00,13.139041,80.269331,"Sector 29, Zone 2",FIR narrative sample #575 for NDPS-DrugConsumption.,Adyar PS,False,False,3
NDPS-21,NDPS-DrugPossession,2026-03-19T08:26:00,13.121479,80.348819,"Sector 23, Zone 15",FIR narrative sample #576 for NDPS-DrugPossession.,T. Nagar PS,False,False,4
MV-184,Accident-RashDriving,2024-11-18T22:20:00,13.033614,77.583009,"Sector 95, Zone 13",FIR narrative sample #577 for Accident-RashDriving.,Mylapore PS,True,False,3
323,IPC-Assault,2025-02-24T19:47:00,17.400009,78.490737,"Sector 67, Zone 4",FIR narrative sample #578 for IPC-Assault.,T. Nagar PS,False,False,2
NDPS-27,NDPS-DrugConsumption,2024-12-22T01:56:00,13.085692,80.253998,"Sector 50, Zone 17",FIR narrative sample #579 for NDPS-DrugConsumption.,Mylapore PS,False,False,3
302,IPC-Murder,2025-09-21T09:28:00,13.033104,77.638388,"Sector 55, Zone 10",FIR narrative sample #580 for IPC-Murder.,Adyar PS,False,False,5
MV-184,Accident-RashDriving,2026-02-07T22:33:00,13.076873,80.294076,"Sector 15, Zone 6",FIR narrative sample #581 for Accident-RashDriving.,Mylapore PS,True,False,3
MV-184,Accident-RashDriving,2024-04-21T17:08:00,12.957769,77.586742,"Sector 92, Zone 7",FIR narrative sample #582 for Accident-RashDriving.,Mylapore PS,True,False,3
NDPS-27,NDPS-DrugConsumption,2026-01-01T08:20:00,17.408772,78.520535,"Sector 16, Zone 3",FIR narrative sample #583 for NDPS-DrugConsumption.,Tambaram PS,False,False,3
307,IPC-AttemptToMurder,2024-04-10T14:40:00,12.905249,77.627765,"Sector 79, Zone 6",FIR narrative sample #584 for IPC-AttemptToMurder.,Mylapore PS,False,False,4
NDPS-21,NDPS-DrugPossession,2024-09-17T12:02:00,13.14866,80.281179,"Sector 21, Zone 5",FIR narrative sample #585 for NDPS-DrugPossession.,Adyar PS,False,False,4
379,IPC-Theft,2024-04-04T01:26:00,12.941123,77.637581,"Sector 24, Zone 4",FIR narrative sample #586 for IPC-Theft.,Tambaram PS,False,False,2
379,IPC-Theft,2025-09-08T00:39:00,12.893553,77.59422,"Sector 78, Zone 16",FIR narrative sample #587 for IPC-Theft.,T. Nagar PS,False,False,2
420,IPC-Fraud,2025-08-24T18:42:00,12.964198,77.5853,"Sector 32, Zone 18",FIR narrative sample #588 for IPC-Fraud.,T. Nagar PS,False,False,3
376,IPC-SexualOffence,2024-07-08T20:35:00,13.010527,80.214421,"Sector 19, Zone 2",FIR narrative sample #589 for IPC-SexualOffence.,T. Nagar PS,False,False,5
MV-184,Accident-RashDriving,2024-07-25T09:21:00,13.010545,80.257413,"Sector 37, Zone 20",FIR narrative sample #590 for Accident-RashDriving.,Tambaram PS,True,False,3
MV-184,Accident-RashDriving,2024-08-25T17:11:00,13.011494,77.57223,"Sector 42, Zone 12",FIR narrative sample #591 for Accident-RashDriving.,Velachery PS,True,True,3
NDPS-21,NDPS-DrugPossession,2026-01-24T13:53:00,17.315388,78.482031,"Sector 43, Zone 17",FIR narrative sample #592 for NDPS-DrugPossession.,Velachery PS,False,False,4
NDPS-21,NDPS-DrugPossession,2024-10-13T06:44:00,13.100629,80.208188,"Sector 68, Zone 3",FIR narrative sample #593 for NDPS-DrugPossession.,Tambaram PS,False,False,4
